300,420
208.135,46.8647,191.887
208.744,46.2562,191.887
209.352,45.6476,191.887
209.961,45.039,191.887
210.57,44.4305,191.887
211.178,43.8219,191.887
211.787,43.2133,191.887
212.395,42.6048,191.887
213.004,41.9962,191.887
213.612,41.3876,191.887
214.221,40.7791,191.887
214.83,40.1705,191.887
215.438,39.5619,191.887
216.047,38.9534,191.887
216.655,38.3448,191.887
217.264,37.7362,191.887
217.872,37.1276,191.887
218.481,36.5191,191.887
219.089,35.9105,191.887
219.698,35.3019,191.887
220.307,34.6934,191.887
220.915,34.0848,191.887
221.524,33.4762,191.887
222.132,32.8677,191.887
222.741,32.2591,191.887
223.349,31.6505,191.887
223.958,31.042,191.887
224.567,30.4334,191.887
225.175,29.8248,191.887
225.784,29.2163,191.887
226.392,28.6077,191.887
227.001,27.9991,191.887
227.609,27.3906,191.887
228.218,26.782,191.887
228.827,26.1734,191.887
229.435,25.5649,191.887
230.044,24.9563,191.887
230.652,24.3477,191.887
231.261,23.7392,191.887
231.869,23.1306,191.887
232.478,22.522,191.887
233.087,21.9135,191.887
233.695,21.3049,191.887
234.304,20.6963,191.887
234.912,20.0878,191.887
235.521,19.4792,191.887
236.129,18.8706,191.887
236.738,18.262,191.887
237.347,17.6535,191.887
237.955,17.0449,191.887
238.564,16.4363,191.887
239.172,15.8278,191.887
239.781,15.2192,191.887
240.389,14.6106,191.887
240.998,14.0021,191.887
241.607,13.3935,191.887
242.215,12.7849,191.887
242.824,12.1764,191.887
243.432,11.5678,191.887
244.041,10.9592,191.887
244.649,10.3507,191.887
245.258,9.74208,191.887
245.866,9.13351,191.887
246.475,8.52495,191.887
247.084,7.91638,191.887
247.692,7.30782,191.887
248.301,6.69925,191.887
248.909,6.09068,191.887
249.518,5.48212,191.887
250.126,4.87355,191.887
250.735,4.26498,191.887
251.344,3.65642,191.887
251.952,3.04784,191.887
252.561,2.43927,191.887
253.169,1.8307,191.887
253.778,1.22214,191.887
254.386,0.613571,191.887
254.995,0.00500488,191.887
0.005,254.995,191.034
0.613568,254.386,191.034
1.22214,253.778,191.034
1.8307,253.169,191.034
2.43927,252.561,191.034
3.04784,251.952,191.034
3.65641,251.344,191.034
4.26498,250.735,191.034
4.87354,250.126,191.034
5.48211,249.518,191.034
6.09068,248.909,191.034
6.69925,248.301,191.034
7.30782,247.692,191.034
7.91638,247.084,191.034
8.52495,246.475,191.034
9.13352,245.866,191.034
9.74209,245.258,191.034
10.3507,244.649,191.034
10.9592,244.041,191.034
11.5678,243.432,191.034
12.1764,242.824,191.034
12.7849,242.215,191.034
13.3935,241.607,191.034
14.0021,240.998,191.034
14.6106,240.389,191.034
15.2192,239.781,191.034
15.8278,239.172,191.034
16.4363,238.564,191.034
17.0449,237.955,191.034
17.6535,237.347,191.034
18.262,236.738,191.034
18.8706,236.129,191.034
19.4792,235.521,191.034
20.0877,234.912,191.034
20.6963,234.304,191.034
21.3049,233.695,191.034
21.9134,233.087,191.034
22.522,232.478,191.034
23.1306,231.869,191.034
23.7392,231.261,191.034
24.3477,230.652,191.034
24.9563,230.044,191.034
25.5649,229.435,191.034
26.1734,228.827,191.034
26.782,228.218,191.034
27.3906,227.609,191.034
27.9991,227.001,191.034
28.6077,226.392,191.034
29.2163,225.784,191.034
29.8248,225.175,191.034
30.4334,224.567,191.034
31.042,223.958,191.034
31.6505,223.349,191.034
32.2591,222.741,191.034
32.8677,222.132,191.034
33.4762,221.524,191.034
34.0848,220.915,191.034
34.6934,220.307,191.034
35.3019,219.698,191.034
35.9105,219.089,191.034
36.5191,218.481,191.034
37.1277,217.872,191.034
37.7362,217.264,191.034
38.3448,216.655,191.034
38.9534,216.047,191.034
39.5619,215.438,191.034
40.1705,214.83,191.034
40.7791,214.221,191.034
41.3876,213.612,191.034
41.9962,213.004,191.034
42.6048,212.395,191.034
43.2133,211.787,191.034
43.8219,211.178,191.034
44.4305,210.57,191.034
45.039,209.961,191.034
45.6476,209.352,191.034
46.2562,208.744,191.034
46.8647,208.135,191.034
47.4733,207.527,191.034
48.0819,206.918,191.034
48.6904,206.31,191.034
49.299,205.701,191.034
49.9076,205.092,191.034
50.5161,204.484,191.034
51.1247,203.875,191.034
51.7333,203.267,191.034
52.3418,202.658,191.034
52.9504,202.05,191.034
53.559,201.441,191.034
54.1676,200.832,191.034
54.7761,200.224,191.034
55.3847,199.615,191.034
55.9933,199.007,191.034
56.6018,198.398,191.034
57.2104,197.79,191.034
57.819,197.181,191.034
58.4275,196.572,191.034
59.0361,195.964,191.034
59.6447,195.355,191.034
60.2532,194.747,191.034
60.8618,194.138,191.034
61.4704,193.53,191.034
62.0789,192.921,191.034
62.6875,192.312,191.034
63.2961,191.704,191.034
63.9046,191.095,191.034
64.5132,190.487,191.034
65.1218,189.878,191.034
65.7303,189.27,191.034
66.3389,188.661,191.034
66.9475,188.053,191.034
67.5561,187.444,191.034
68.1646,186.835,191.034
68.7732,186.227,191.034
69.3818,185.618,191.034
69.9903,185.01,191.034
70.5989,184.401,191.034
71.2075,183.793,191.034
71.816,183.184,191.034
72.4246,182.575,191.034
73.0332,181.967,191.034
73.6417,181.358,191.034
74.2503,180.75,191.034
74.8589,180.141,191.034
75.4674,179.533,191.034
76.076,178.924,191.034
76.6846,178.315,191.034
77.2931,177.707,191.034
77.9017,177.098,191.034
78.5103,176.49,191.034
79.1188,175.881,191.034
79.7274,175.273,191.034
80.336,174.664,191.034
80.9445,174.055,191.034
81.5531,173.447,191.034
82.1617,172.838,191.034
82.7702,172.23,191.034
83.3788,171.621,191.034
83.9874,171.013,191.034
84.596,170.404,191.034
85.2045,169.795,191.034
85.8131,169.187,191.034
86.4217,168.578,191.034
87.0302,167.97,191.034
87.6388,167.361,191.034
88.2474,166.753,191.034
88.8559,166.144,191.034
89.4645,165.535,191.034
90.0731,164.927,191.034
90.6816,164.318,191.034
91.2902,163.71,191.034
91.8988,163.101,191.034
92.5073,162.493,191.034
93.1159,161.884,191.034
93.7245,161.276,191.034
94.333,160.667,191.034
94.9416,160.058,191.034
95.5502,159.45,191.034
96.1587,158.841,191.034
96.7673,158.233,191.034
97.3759,157.624,191.034
97.9845,157.016,191.034
98.593,156.407,191.034
99.2016,155.798,191.034
99.8102,155.19,191.034
100.419,154.581,191.034
101.027,153.973,191.034
101.636,153.364,191.034
102.244,152.756,191.034
102.853,152.147,191.034
103.462,151.538,191.034
104.07,150.93,191.034
104.679,150.321,191.034
105.287,149.713,191.034
105.896,149.104,191.034
106.504,148.496,191.034
107.113,147.887,191.034
107.722,147.278,191.034
108.33,146.67,191.034
108.939,146.061,191.034
109.547,145.453,191.034
110.156,144.844,191.034
110.764,144.236,191.034
111.373,143.627,191.034
111.982,143.018,191.034
112.59,142.41,191.034
113.199,141.801,191.034
113.807,141.193,191.034
114.416,140.584,191.034
115.024,139.976,191.034
115.633,139.367,191.034
116.241,138.759,191.034
116.85,138.15,191.034
117.459,137.541,191.034
118.067,136.933,191.034
118.676,136.324,191.034
119.284,135.716,191.034
119.893,135.107,191.034
120.501,134.499,191.034
121.11,133.89,191.034
121.719,133.281,191.034
122.327,132.673,191.034
122.936,132.064,191.034
123.544,131.456,191.034
124.153,130.847,191.034
124.761,130.239,191.034
125.37,129.63,191.034
125.979,129.021,191.034
126.587,128.413,191.034
127.196,127.804,191.034
127.804,127.196,191.034
128.413,126.587,191.034
129.021,125.979,191.034
129.63,125.37,191.034
130.239,124.761,191.034
130.847,124.153,191.034
131.456,123.544,191.034
132.064,122.936,191.034
132.673,122.327,191.034
133.281,121.719,191.034
133.89,121.11,191.034
134.499,120.501,191.034
135.107,119.893,191.034
135.716,119.284,191.034
136.324,118.676,191.034
136.933,118.067,191.034
137.541,117.459,191.034
138.15,116.85,191.034
138.758,116.242,191.034
139.367,115.633,191.034
139.976,115.024,191.034
140.584,114.416,191.034
141.193,113.807,191.034
141.801,113.199,191.034
142.41,112.59,191.034
143.018,111.982,191.034
143.627,111.373,191.034
144.236,110.764,191.034
144.844,110.156,191.034
145.453,109.547,191.034
146.061,108.939,191.034
146.67,108.33,191.034
147.278,107.722,191.034
147.887,107.113,191.034
148.496,106.504,191.034
149.104,105.896,191.034
149.713,105.287,191.034
150.321,104.679,191.034
150.93,104.07,191.034
151.538,103.462,191.034
152.147,102.853,191.034
152.756,102.244,191.034
153.364,101.636,191.034
153.973,101.027,191.034
154.581,100.419,191.034
155.19,99.8102,191.034
155.798,99.2016,191.034
156.407,98.593,191.034
157.016,97.9845,191.034
157.624,97.3759,191.034
158.233,96.7673,191.034
158.841,96.1588,191.034
159.45,95.5502,191.034
160.058,94.9416,191.034
160.667,94.3331,191.034
161.276,93.7245,191.034
161.884,93.1159,191.034
162.493,92.5073,191.034
163.101,91.8988,191.034
163.71,91.2902,191.034
164.318,90.6816,191.034
164.927,90.0731,191.034
165.536,89.4645,191.034
166.144,88.8559,191.034
166.753,88.2474,191.034
167.361,87.6388,191.034
167.97,87.0302,191.034
168.578,86.4217,191.034
169.187,85.8131,191.034
169.795,85.2045,191.034
170.404,84.5959,191.034
171.013,83.9874,191.034
171.621,83.3788,191.034
172.23,82.7702,191.034
172.838,82.1617,191.034
173.447,81.5531,191.034
174.055,80.9445,191.034
174.664,80.336,191.034
175.273,79.7274,191.034
175.881,79.1188,191.034
176.49,78.5103,191.034
177.098,77.9017,191.034
177.707,77.2931,191.034
178.315,76.6846,191.034
178.924,76.076,191.034
179.533,75.4674,191.034
180.141,74.8589,191.034
180.75,74.2503,191.034
181.358,73.6417,191.034
181.967,73.0332,191.034
182.575,72.4246,191.034
183.184,71.816,191.034
183.793,71.2075,191.034
184.401,70.5989,191.034
185.01,69.9903,191.034
185.618,69.3818,191.034
186.227,68.7732,191.034
186.835,68.1646,191.034
187.444,67.556,191.034
188.053,66.9475,191.034
188.661,66.3389,191.034
189.27,65.7303,191.034
189.878,65.1218,191.034
190.487,64.5132,191.034
191.095,63.9046,191.034
191.704,63.2961,191.034
192.312,62.6875,191.034
192.921,62.0789,191.034
193.53,61.4704,191.034
194.138,60.8618,191.034
194.747,60.2532,191.034
195.355,59.6447,191.034
195.964,59.0361,191.034
196.572,58.4275,191.034
197.181,57.819,191.034
197.79,57.2104,191.034
198.398,56.6018,191.034
199.007,55.9933,191.034
199.615,55.3847,191.034
200.224,54.7761,191.034
200.832,54.1676,191.034
201.441,53.559,191.034
202.05,52.9504,191.034
202.658,52.3419,191.034
203.267,51.7333,191.034
203.875,51.1247,191.034
204.484,50.5161,191.034
205.092,49.9076,191.034
205.701,49.299,191.034
206.31,48.6904,191.034
206.918,48.0819,191.034
207.527,47.4733,191.034
208.135,46.8647,191.034
208.744,46.2562,191.034
209.352,45.6476,191.034
209.961,45.039,191.034
210.57,44.4305,191.034
211.178,43.8219,191.034
211.787,43.2133,191.034
212.395,42.6048,191.034
213.004,41.9962,191.034
213.612,41.3876,191.034
214.221,40.7791,191.034
214.83,40.1705,191.034
215.438,39.5619,191.034
216.047,38.9534,191.034
216.655,38.3448,191.034
217.264,37.7362,191.034
217.872,37.1276,191.034
218.481,36.5191,191.034
219.089,35.9105,191.034
219.698,35.3019,191.034
220.307,34.6934,191.034
220.915,34.0848,191.034
221.524,33.4762,191.034
222.132,32.8677,191.034
222.741,32.2591,191.034
223.349,31.6505,191.034
223.958,31.042,191.034
224.567,30.4334,191.034
225.175,29.8248,191.034
225.784,29.2163,191.034
226.392,28.6077,191.034
227.001,27.9991,191.034
227.609,27.3906,191.034
228.218,26.782,191.034
228.827,26.1734,191.034
229.435,25.5649,191.034
230.044,24.9563,191.034
230.652,24.3477,191.034
231.261,23.7392,191.034
231.869,23.1306,191.034
232.478,22.522,191.034
233.087,21.9135,191.034
233.695,21.3049,191.034
234.304,20.6963,191.034
234.912,20.0878,191.034
235.521,19.4792,191.034
236.129,18.8706,191.034
236.738,18.262,191.034
237.347,17.6535,191.034
237.955,17.0449,191.034
238.564,16.4363,191.034
239.172,15.8278,191.034
239.781,15.2192,191.034
240.389,14.6106,191.034
240.998,14.0021,191.034
241.607,13.3935,191.034
242.215,12.7849,191.034
242.824,12.1764,191.034
243.432,11.5678,191.034
244.041,10.9592,191.034
244.649,10.3507,191.034
245.258,9.74208,191.034
245.866,9.13351,191.034
246.475,8.52495,191.034
247.084,7.91638,191.034
247.692,7.30782,191.034
248.301,6.69925,191.034
248.909,6.09068,191.034
249.518,5.48212,191.034
250.126,4.87355,191.034
250.735,4.26498,191.034
251.344,3.65642,191.034
251.952,3.04784,191.034
252.561,2.43927,191.034
253.169,1.8307,191.034
253.778,1.22214,191.034
254.386,0.613571,191.034
254.995,0.00500488,191.034
0.005,254.995,190.181
0.613568,254.386,190.181
1.22214,253.778,190.181
1.8307,253.169,190.181
2.43927,252.561,190.181
3.04784,251.952,190.181
3.65641,251.344,190.181
4.26498,250.735,190.181
4.87354,250.126,190.181
5.48211,249.518,190.181
6.09068,248.909,190.181
6.69925,248.301,190.181
7.30782,247.692,190.181
7.91638,247.084,190.181
8.52495,246.475,190.181
9.13352,245.866,190.181
9.74209,245.258,190.181
10.3507,244.649,190.181
10.9592,244.041,190.181
11.5678,243.432,190.181
12.1764,242.824,190.181
12.7849,242.215,190.181
13.3935,241.607,190.181
14.0021,240.998,190.181
14.6106,240.389,190.181
15.2192,239.781,190.181
15.8278,239.172,190.181
16.4363,238.564,190.181
17.0449,237.955,190.181
17.6535,237.347,190.181
18.262,236.738,190.181
18.8706,236.129,190.181
19.4792,235.521,190.181
20.0877,234.912,190.181
20.6963,234.304,190.181
21.3049,233.695,190.181
21.9134,233.087,190.181
22.522,232.478,190.181
23.1306,231.869,190.181
23.7392,231.261,190.181
24.3477,230.652,190.181
24.9563,230.044,190.181
25.5649,229.435,190.181
26.1734,228.827,190.181
26.782,228.218,190.181
27.3906,227.609,190.181
27.9991,227.001,190.181
28.6077,226.392,190.181
29.2163,225.784,190.181
29.8248,225.175,190.181
30.4334,224.567,190.181
31.042,223.958,190.181
31.6505,223.349,190.181
32.2591,222.741,190.181
32.8677,222.132,190.181
33.4762,221.524,190.181
34.0848,220.915,190.181
34.6934,220.307,190.181
35.3019,219.698,190.181
35.9105,219.089,190.181
36.5191,218.481,190.181
37.1277,217.872,190.181
37.7362,217.264,190.181
38.3448,216.655,190.181
38.9534,216.047,190.181
39.5619,215.438,190.181
40.1705,214.83,190.181
40.7791,214.221,190.181
41.3876,213.612,190.181
41.9962,213.004,190.181
42.6048,212.395,190.181
43.2133,211.787,190.181
43.8219,211.178,190.181
44.4305,210.57,190.181
45.039,209.961,190.181
45.6476,209.352,190.181
46.2562,208.744,190.181
46.8647,208.135,190.181
47.4733,207.527,190.181
48.0819,206.918,190.181
48.6904,206.31,190.181
49.299,205.701,190.181
49.9076,205.092,190.181
50.5161,204.484,190.181
51.1247,203.875,190.181
51.7333,203.267,190.181
52.3418,202.658,190.181
52.9504,202.05,190.181
53.559,201.441,190.181
54.1676,200.832,190.181
54.7761,200.224,190.181
55.3847,199.615,190.181
55.9933,199.007,190.181
56.6018,198.398,190.181
57.2104,197.79,190.181
57.819,197.181,190.181
58.4275,196.572,190.181
59.0361,195.964,190.181
59.6447,195.355,190.181
60.2532,194.747,190.181
60.8618,194.138,190.181
61.4704,193.53,190.181
62.0789,192.921,190.181
62.6875,192.312,190.181
63.2961,191.704,190.181
63.9046,191.095,190.181
64.5132,190.487,190.181
65.1218,189.878,190.181
65.7303,189.27,190.181
66.3389,188.661,190.181
66.9475,188.053,190.181
67.5561,187.444,190.181
68.1646,186.835,190.181
68.7732,186.227,190.181
69.3818,185.618,190.181
69.9903,185.01,190.181
70.5989,184.401,190.181
71.2075,183.793,190.181
71.816,183.184,190.181
72.4246,182.575,190.181
73.0332,181.967,190.181
73.6417,181.358,190.181
74.2503,180.75,190.181
74.8589,180.141,190.181
75.4674,179.533,190.181
76.076,178.924,190.181
76.6846,178.315,190.181
77.2931,177.707,190.181
77.9017,177.098,190.181
78.5103,176.49,190.181
79.1188,175.881,190.181
79.7274,175.273,190.181
80.336,174.664,190.181
80.9445,174.055,190.181
81.5531,173.447,190.181
82.1617,172.838,190.181
82.7702,172.23,190.181
83.3788,171.621,190.181
83.9874,171.013,190.181
84.596,170.404,190.181
85.2045,169.795,190.181
85.8131,169.187,190.181
86.4217,168.578,190.181
87.0302,167.97,190.181
87.6388,167.361,190.181
88.2474,166.753,190.181
88.8559,166.144,190.181
89.4645,165.535,190.181
90.0731,164.927,190.181
90.6816,164.318,190.181
91.2902,163.71,190.181
91.8988,163.101,190.181
92.5073,162.493,190.181
93.1159,161.884,190.181
93.7245,161.276,190.181
94.333,160.667,190.181
94.9416,160.058,190.181
95.5502,159.45,190.181
96.1587,158.841,190.181
96.7673,158.233,190.181
97.3759,157.624,190.181
97.9845,157.016,190.181
98.593,156.407,190.181
99.2016,155.798,190.181
99.8102,155.19,190.181
100.419,154.581,190.181
101.027,153.973,190.181
101.636,153.364,190.181
102.244,152.756,190.181
102.853,152.147,190.181
103.462,151.538,190.181
104.07,150.93,190.181
104.679,150.321,190.181
105.287,149.713,190.181
105.896,149.104,190.181
106.504,148.496,190.181
107.113,147.887,190.181
107.722,147.278,190.181
108.33,146.67,190.181
108.939,146.061,190.181
109.547,145.453,190.181
110.156,144.844,190.181
110.764,144.236,190.181
111.373,143.627,190.181
111.982,143.018,190.181
112.59,142.41,190.181
113.199,141.801,190.181
113.807,141.193,190.181
114.416,140.584,190.181
115.024,139.976,190.181
115.633,139.367,190.181
116.241,138.759,190.181
116.85,138.15,190.181
117.459,137.541,190.181
118.067,136.933,190.181
118.676,136.324,190.181
119.284,135.716,190.181
119.893,135.107,190.181
120.501,134.499,190.181
121.11,133.89,190.181
121.719,133.281,190.181
122.327,132.673,190.181
122.936,132.064,190.181
123.544,131.456,190.181
124.153,130.847,190.181
124.761,130.239,190.181
125.37,129.63,190.181
125.979,129.021,190.181
126.587,128.413,190.181
127.196,127.804,190.181
127.804,127.196,190.181
128.413,126.587,190.181
129.021,125.979,190.181
129.63,125.37,190.181
130.239,124.761,190.181
130.847,124.153,190.181
131.456,123.544,190.181
132.064,122.936,190.181
132.673,122.327,190.181
133.281,121.719,190.181
133.89,121.11,190.181
134.499,120.501,190.181
135.107,119.893,190.181
135.716,119.284,190.181
136.324,118.676,190.181
136.933,118.067,190.181
137.541,117.459,190.181
138.15,116.85,190.181
138.758,116.242,190.181
139.367,115.633,190.181
139.976,115.024,190.181
140.584,114.416,190.181
141.193,113.807,190.181
141.801,113.199,190.181
142.41,112.59,190.181
143.018,111.982,190.181
143.627,111.373,190.181
144.236,110.764,190.181
144.844,110.156,190.181
145.453,109.547,190.181
146.061,108.939,190.181
146.67,108.33,190.181
147.278,107.722,190.181
147.887,107.113,190.181
148.496,106.504,190.181
149.104,105.896,190.181
149.713,105.287,190.181
150.321,104.679,190.181
150.93,104.07,190.181
151.538,103.462,190.181
152.147,102.853,190.181
152.756,102.244,190.181
153.364,101.636,190.181
153.973,101.027,190.181
154.581,100.419,190.181
155.19,99.8102,190.181
155.798,99.2016,190.181
156.407,98.593,190.181
157.016,97.9845,190.181
157.624,97.3759,190.181
158.233,96.7673,190.181
158.841,96.1588,190.181
159.45,95.5502,190.181
160.058,94.9416,190.181
160.667,94.3331,190.181
161.276,93.7245,190.181
161.884,93.1159,190.181
162.493,92.5073,190.181
163.101,91.8988,190.181
163.71,91.2902,190.181
164.318,90.6816,190.181
164.927,90.0731,190.181
165.536,89.4645,190.181
166.144,88.8559,190.181
166.753,88.2474,190.181
167.361,87.6388,190.181
167.97,87.0302,190.181
168.578,86.4217,190.181
169.187,85.8131,190.181
169.795,85.2045,190.181
170.404,84.5959,190.181
171.013,83.9874,190.181
171.621,83.3788,190.181
172.23,82.7702,190.181
172.838,82.1617,190.181
173.447,81.5531,190.181
174.055,80.9445,190.181
174.664,80.336,190.181
175.273,79.7274,190.181
175.881,79.1188,190.181
176.49,78.5103,190.181
177.098,77.9017,190.181
177.707,77.2931,190.181
178.315,76.6846,190.181
178.924,76.076,190.181
179.533,75.4674,190.181
180.141,74.8589,190.181
180.75,74.2503,190.181
181.358,73.6417,190.181
181.967,73.0332,190.181
182.575,72.4246,190.181
183.184,71.816,190.181
183.793,71.2075,190.181
184.401,70.5989,190.181
185.01,69.9903,190.181
185.618,69.3818,190.181
186.227,68.7732,190.181
186.835,68.1646,190.181
187.444,67.556,190.181
